,name,address,location,rating,total_ratings,types,ref,business_status,formatted_address,formatted_phone_number,price_level,website,opening_hours,latitude,longitude,postal_code,city_name,smileys,cvr_number,checked_findsmiley
1930,Restaurant Savana,"Nordre Frihavnsgade 60, København","(12.5837919, 55.70248909999999)",4.4,254,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJhz_LQuVSUkYRIBsV3QdSq7Y,OPERATIONAL,"Nordre Frihavnsgade 60, 2100 København, Denmark",35 38 70 12,2.0,http://savana.dk/,"('1200', '2200'); ('1200', '2200'); ('1200', '2200'); ('1200', '2200'); ('1200', '2200'); ('1200', '2300'); ('1200', '2300')",55.70248909999999,12.5837919,2100,København Ø,"[1, 1, 2, 1]",21463205,1
1931,Gastronomia Italiana 9,"Nordre Frihavnsgade 54, København","(12.5830753, 55.7022535)",4.2,47,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJZetoRuVSUkYRfdOLSwxyT1s,OPERATIONAL,"Nordre Frihavnsgade 54, 2100 København, Denmark",35 38 42 30,2.0,https://gastronomiaitaliana.bestilonline.dk/restaurant/gastronomia-nove-ndr-frihavnsgade,"('1200', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1200', '2200')",55.7022535,12.5830753,2100,København Ø,['Elite'],37786896,1
1932,Vefa Kebab,"Nordre Frihavnsgade 54, København Ø","(12.5829968, 55.7022263)",4.5,89,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJd2VlRuVSUkYR04bHfet-F3g,OPERATIONAL,"Nordre Frihavnsgade 54, 2100 København Ø, Denmark",,1.0,http://vefakebab.com/,"('1200', '2200'); ('1030', '2200'); ('1030', '2200'); ('1030', '2200'); ('1030', '2200'); ('1030', '2200'); ('1030', '2200')",55.7022263,12.5829968,2100,København Ø,['Elite'],41344539,1
1933,Jagger Østerbro,"Nordre Frihavnsgade 58, København","(12.5835599, 55.70241779999999)",4.1,242,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ0bkofTNTUkYRWaZXJNU_LTQ,OPERATIONAL,"Nordre Frihavnsgade 58, 2100 København, Denmark",70 27 22 29,2.0,http://jaggerfastfood.com/,"('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200')",55.70241779999999,12.5835599,2100,København Ø,,0,1
1934,Beviamo Winebar,"Nordre Frihavnsgade 58, København","(12.5836489, 55.7024448)",4.1,162,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJsdgKQ-VSUkYRUaWVNNrke1o,OPERATIONAL,"Nordre Frihavnsgade 58, 2100 København, Denmark",60 53 76 77,2.0,https://beviamo-winebar.com/,,55.7024448,12.5836489,2100,København Ø,"[1, 1, 1]",38590332,1
1935,NOSH,"Nordre Frihavnsgade 55, København","(12.5837198, 55.7027221)",5.0,9,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJX_oW-G1TUkYRpnafGuFS4Cs,OPERATIONAL,"Nordre Frihavnsgade 55, 2100 København, Denmark",,,http://nosh.dk/,"('1200', '2100'); ('1200', '2100'); ('1200', '2100'); ('1200', '2100'); ('1200', '2100'); ('1500', '2100'); ('1200', '2100')",55.7027221,12.5837198,2100,København Ø,,0,1
1936,Sandwich Rigmor,"Nordre Frihavnsgade 57, København Ø","(12.5839482, 55.70278659999999)",4.4,19,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJf14b4GxTUkYRkLxLIafmYus,OPERATIONAL,"Nordre Frihavnsgade 57, 2100 København, Denmark",50 18 19 20,,https://sandwichrigmor.dk/,"('1100', '1900'); ('1100', '1900'); ('1100', '1900'); ('1100', '1900'); ('1100', '1900'); ('1100', '1900'); ('1100', '1900')",55.70278659999999,12.5839482,2100,København Ø,"[1, 1]",29025398,1
1937,IRON WOK,"Nordre Frihavnsgade 63, København Ø","(12.5847561, 55.7030995)",4.8,10,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJXT9cnL9TUkYRKpxT-ASo50g,OPERATIONAL,"Nordre Frihavnsgade 63, 2100 København, Denmark",53 59 38 99,,http://ironwok.dk/,"('1600', '2100'); ('1600', '2100'); ('1600', '2100'); ('1600', '2100'); ('1600', '2100'); ('1600', '2100'); ('1600', '2100')",55.7030995,12.5847561,2100,København Ø,[1],41469226,1
1938,Kebabistan 3,"Nordre Frihavnsgade 63, København Ø","(12.584797, 55.703095)",4.3,179,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ03UeYuVSUkYRudVXMuCpdGI,OPERATIONAL,"Nordre Frihavnsgade 63, 2100 København, Denmark",35 42 89 93,1.0,,"('1200', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1200', '2200')",55.703095,12.584797,2100,København Ø,"[1, 1, 1, 2]",27294197,1
1939,Indian Maharaja Restaurant,"Strandboulevarden 67, København","(12.5870083, 55.70434720000001)",3.9,194,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJF-MMoO9SUkYRs2a6PL1_1D8,OPERATIONAL,"Strandboulevarden 67, 2100 København, Denmark",35 43 71 73,2.0,https://restaurantmaharaja.dk/,"('1200', '2230'); ('1200', '2230'); ('1200', '2230'); ('1200', '2230'); ('1200', '2230'); ('1200', '2230'); ('1200', '2230')",55.70434720000001,12.5870083,2100,København Ø,"[1, 1, 1, 2]",32101267,1
1940,Bistro Lupa,"Marstalsgade 8, København","(12.5849958, 55.7035237)",4.7,62,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJs0sknTtTUkYRp4JWLJtE6iU,OPERATIONAL,"Marstalsgade 8, 2100 København, Denmark",34 10 01 01,,https://www.bistrolupa.dk/,,55.7035237,12.5849958,2100,København Ø,"[1, 1, 1, 2]",37397725,1
1941,Circle K Strandboulevarden,"Strandboulevarden 91, København Ø","(12.5858929, 55.7063557)",3.8,295,"['gas_station', 'car_wash', 'convenience_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",ChIJb3A2SO5SUkYRD1dIe_N4hxE,OPERATIONAL,"Strandboulevarden 91, 2100 København Ø, Denmark",35 42 02 22,2.0,http://circlek.dk/station/10742,,55.7063557,12.5858929,2100,København Ø,['Elite'],28142412,1
1942,WOW - Wok Our Way,"Århusgade 87, København","(12.5849085, 55.7067677)",4.6,55,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",ChIJUdg3Je5SUkYR0J9HVOyy7m8,OPERATIONAL,"Århusgade 87, 2100 København, Denmark",81 81 81 17,,https://wokow.dk/,,55.7067677,12.5849085,2100,København Ø,,0,1
1943,Frihavnskroen,"Strandboulevarden 93, København","(12.5857579, 55.7068029)",4.1,68,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ1e8COe5SUkYROMn3JrlHVvM,OPERATIONAL,"Strandboulevarden 93, 2100 København, Denmark",93 93 49 72,1.0,,"('1200', '2000'); ('1200', '2200'); ('1200', '2200'); ('1200', '0000'); ('1200', '0200'); ('1200', '0200'); ('1200', '0200')",55.7068029,12.5857579,2100,København Ø,,0,1
1944,Frihavns Pizzaria v/Hakan Kizadag,"Strandboulevarden 93, København","(12.5857193, 55.7069021)",4.1,147,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJK11EOe5SUkYRSNxO44l-2-w,OPERATIONAL,"Strandboulevarden 93, 2100 København, Denmark",35 38 40 18,2.0,http://www.frihavnspizza.dk/,"('1200', '2130'); ('1100', '2130'); ('1100', '2130'); ('1100', '2130'); ('1100', '2130'); ('1100', '2130'); ('1100', '2130')",55.7069021,12.5857193,2100,København Ø,"[1, 1, 2, 1]",21580805,1
1945,Restaurant Strandberg,"Strandvænget 43, København","(12.5849494, 55.7156841)",4.2,36,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJCZrXIo1SUkYRGzNrB5pmh98,CLOSED_TEMPORARILY,"Strandvænget 43, 2100 København, Denmark",26 80 28 32,,,,55.7156841,12.5849494,nan,,['Elite'],26926475,1
1946,Restaurant Sejlklubben Frem,"Strandvænget 65, København","(12.5876759, 55.7141047)",4.0,240,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJVcmkVe1SUkYRo5ohrLBTsPs,OPERATIONAL,"Strandvænget 65, 2100 København, Denmark",39 29 33 85,2.0,http://www.sejlklubbenfrem.dk/,"('1200', '1700'); ('1200', '1700'); ('1700', '2200'); ('1700', '2200'); ('1700', '2200'); ('1700', '2200'); ('1200', '1700')",55.7141047,12.5876759,nan,,"[1, 1, 1, 2]",40222839,1
1947,Ocean Bike rental Copenhagen,"Strandvænget 43, København","(12.5849598, 55.71567930000001)",5.0,11,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",ChIJO1OjLutTUkYRg1LACLntWNg,OPERATIONAL,"Strandvænget 43, 2100 København, Denmark",,,,"('1200', '2000'); ('1200', '2000'); ('1200', '2000'); ('1200', '2000'); ('1200', '2000'); ('1200', '2000'); ('1200', '2000')",55.71567930000001,12.5849598,nan,,,0,1
1948,Restaurant Address,"Tuborg Havnepark 15, Hellerup","(12.5866383, 55.7259471)",4.3,315,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",ChIJ5w1sVI9SUkYRe9V9DD-EOZ0,OPERATIONAL,"Tuborg Havnepark 15, 2900 Hellerup, Denmark",39 43 00 83,3.0,http://www.addresstuborghavn.dk/,"('1130', '2300'); ('1000', '2300'); ('1000', '2300'); ('1000', '2300'); ('1000', '2300'); ('1000', '2300'); ('1130', '2300')",55.7259471,12.5866383,nan,,"[1, 1, 1, 2]",35856595,1
1949,Dansk Handicap Forbund Stranden,"Strandvejen 142C, Charlottenlund","(12.5855718, 55.741751)",4.3,68,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJf0DhRX9NUkYR_T3TmKcHdyM,OPERATIONAL,"Strandvejen 142C, 2920 Charlottenlund, Denmark",39 62 52 47,1.0,http://danskhandicapforbund.dk/da/stranden/,"('1000', '2000'); ('1000', '2000'); ('1000', '2000'); ('1000', '2000'); ('1000', '2000'); ('1000', '2000'); ('1000', '2000')",55.741751,12.5855718,2920,Charlottenlund,,0,1
1950,Den lille butik,"Strandvejen 144, Charlottenlund","(12.5849268, 55.7445347)",4.5,13,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJaQPmcIJNUkYRaARNSTsT6XU,OPERATIONAL,"Strandvejen 144, 2920 Charlottenlund, Denmark",44 22 00 65,2.0,http://www.campingcopenhagen.dk/,"('0800', '1600'); ('0800', '1600'); ('0800', '1600'); ('0800', '1600'); ('0800', '1600'); ('0800', '1600'); ('0800', '1600')",55.7445347,12.5849268,2920,Charlottenlund,,0,1
1951,Restaurant Charlottenlund Fort,"Strandvejen 150, Charlottenlund","(12.5877931, 55.7453823)",4.2,466,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ0wKCYHhNUkYRe7KxbwZpkY8,OPERATIONAL,"Strandvejen 150, 2920 Charlottenlund, Denmark",39 62 22 63,2.0,http://charlottenlundfortet.dk/home/,"('1000', '2100'); ('1200', '2200'); ('1200', '2200'); ('1200', '2200'); ('1200', '2200'); ('1200', '2200'); ('1200', '2200')",55.7453823,12.5877931,2920,Charlottenlund,"[1, 1, 1, 1]",34885753,1
1952,Is Pavillionen ApS,"Strandvejen 148, Charlottenlund","(12.586851, 55.7450645)",3.3,38,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJtykSiXhNUkYRslVULGR4kmA,OPERATIONAL,"Strandvejen 148, 2920 Charlottenlund, Denmark",70 70 20 08,,,"('1200', '2100'); ('1200', '2100'); ('1200', '2100'); ('1200', '2100'); ('1200', '2100'); ('1200', '2100'); ('1200', '2100')",55.7450645,12.586851,2920,Charlottenlund,"[1, 1, 2, 1]",33876483,1
1953,Mash Skovriderkroen,"Strandvejen 235, Charlottenlund","(12.586577, 55.7492409)",4.3,945,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJOVB-RJ1NUkYRr_u_woNSt_E,OPERATIONAL,"Strandvejen 235, 2920 Charlottenlund, Denmark",33 13 93 00,3.0,http://www.mashsteak.dk/,,55.7492409,12.586577,2920,Charlottenlund,['Elite'],31060109,1
1954,Café Bomhuset,"Strandvejen 235, Charlottenlund","(12.5861421, 55.7495157)",4.1,257,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJhZNLQ51NUkYRtsvpPNWuEDg,OPERATIONAL,"Strandvejen 235, 2920 Charlottenlund, Denmark",39 65 67 00,2.0,http://www.cafebomhuset.dk/,"('1000', '1700'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1000', '2200')",55.7495157,12.5861421,2920,Charlottenlund,['Elite'],40793577,1
1955,Mandalay,"Strandvejen 235, Charlottenlund","(12.5864096, 55.7493063)",4.8,10,"['restaurant', 'night_club', 'bar', 'food', 'point_of_interest', 'establishment']",ChIJc2Xh7t1NUkYRtf8n7mKUDCs,CLOSED_TEMPORARILY,"Strandvejen 235, 2920 Charlottenlund, Denmark",69 15 68 30,,https://mandalaycph.dk/,,55.7493063,12.5864096,2920,Charlottenlund,,0,1
1956,Øresund,"Ordrup Jagtvej 213, Charlottenlund","(12.585553, 55.75553799999999)",4.4,83,"['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",ChIJJ7op9QlNUkYRzXxqVRGaRbg,CLOSED_TEMPORARILY,"Ordrup Jagtvej 213, 2920 Charlottenlund, Denmark",51 48 17 01,2.0,http://www.øresund.com/,,55.75553799999999,12.585553,2920,Charlottenlund,,0,1
1957,Skjoldgaarden Restaurant,"Ordrup Jagtvej 213, Charlottenlund","(12.585553, 55.75553799999999)",4.7,3,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJHb28855NUkYRtXIZp7jvEe0,OPERATIONAL,"Ordrup Jagtvej 213, 2920 Charlottenlund, Denmark",51 48 17 01,,http://www.skjoldgaarden.dk/,"('1200', '2000'); ('1200', '2000'); ('1130', '2100'); ('1130', '2100'); ('1130', '2100'); ('1130', '2100'); ('1130', '2100')",55.75553799999999,12.585553,2920,Charlottenlund,"[1, 2, 2, 2]",39891093,1
1958,Travbanen,"2920, Traverbanevej 10, Charlottenlund","(12.5879315, 55.75303659999999)",4.3,73,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJEQ-k6J1NUkYRt95rftSuF0U,OPERATIONAL,"2920, Traverbanevej 10, 2920 Charlottenlund, Denmark",70 22 61 61,2.0,http://www.travbanen.dk/,"('1200', '2100'); ('1200', '2100'); ('1200', '2100'); ('1200', '2100'); ('1200', '2100'); ('1200', '2100'); ('1200', '2100')",55.75303659999999,12.5879315,2920,Charlottenlund,,0,1
1959,Chilis pizza,"Kongelundsvej 101, København S","(12.5886911, 55.6345269)",3.9,155,"['restaurant', 'meal_delivery', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",ChIJQyGw27FUUkYRAai8ac9GYKs,OPERATIONAL,"Kongelundsvej 101, 2300 København S, Denmark",42 55 23 00,2.0,https://www.chilispizza.dk/,"('1400', '2200'); ('1400', '2200'); ('1400', '2200'); ('1400', '2200'); ('1400', '2200'); ('1400', '2200'); ('1400', '2200')",55.6345269,12.5886911,2300,København S,,0,1
1960,Fido's Pølse Og Sandwichbar,"Røde Mellemvej 114, København","(12.5913076, 55.6431774)",4.4,166,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJC9GK_6hUUkYRHZMx0Dhh3fM,OPERATIONAL,"Røde Mellemvej 114, 2300 København, Denmark",28 56 90 06,2.0,,"('1200', '1700'); ('1100', '1900'); ('1100', '1900'); ('1100', '1900'); ('1100', '1900'); ('1100', '1900'); ('1200', '1700')",55.6431774,12.5913076,2300,København S,,0,1
1961,Aladdins Pizza & Grill,"Røde Mellemvej 112, København","(12.59131, 55.6435232)",4.2,150,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJA1udVKhUUkYR6dNlR9b3Kts,OPERATIONAL,"Røde Mellemvej 112, 2300 København, Denmark",32 84 62 50,2.0,http://aladdinspizza.dk/,"('1200', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1200', '2200')",55.6435232,12.59131,2300,København S,['Elite'],37315087,1
1962,Hot Dog Shop,"Røde Mellemvej 118, København","(12.5913039, 55.6431856)",3.8,6,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJgfUtAqlUUkYRLtQ8CHE9Jzg,OPERATIONAL,"Røde Mellemvej 118, 2300 København, Denmark",,,,"('1100', '1700'); ('1100', '1730'); ('1100', '1730'); ('1100', '1730'); ('1100', '1730'); ('1100', '1730'); ('1100', '1700')",55.6431856,12.5913039,2300,København S,,0,1
1963,DR Koncerthus restaurant,"Emil Holms Kanal 20, København S","(12.5889487, 55.6578199)",3.7,3,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJxTltkDZTUkYRgva6mUacehY,OPERATIONAL,"Emil Holms Kanal 20, 2300 København, Denmark",35 20 63 60,,https://drkoncerthuset.dk/restaurant/,,55.6578199,12.5889487,2300,København S,,0,1
1964,Sofie Kælderen,"Overgaden Oven Vandet 32, København","(12.5900085, 55.6716549)",4.2,395,"['restaurant', 'night_club', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']",ChIJ75yy4T5TUkYRagITkSHVJQM,OPERATIONAL,"Overgaden Oven Vandet 32, 1415 København, Denmark",32 57 77 01,2.0,http://www.sofiekaelderen.dk/,,55.6716549,12.5900085,1000-1499,København K,,0,1
1965,Asador Restaurant,"Overgaden Neden Vandet 17, København","(12.590119, 55.67242999999999)",4.4,514,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ2wjj6D5TUkYR5zKWZFHZ3uY,OPERATIONAL,"Overgaden Neden Vandet 17, 1414 København, Denmark",32 54 54 08,2.0,http://www.asador.dk/,,55.67242999999999,12.590119,1000-1499,København K,"[2, 1, 1, 1]",31051002,1
1966,Kadeau Copenhagen,"Wildersgade 10B, København K","(12.5889561, 55.6723008)",4.7,207,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ1Y52MZlTUkYRuDl4FNhYh_U,OPERATIONAL,"Wildersgade 10B, 1408 København, Denmark",33 25 22 23,4.0,http://kadeau.dk/,,55.6723008,12.5889561,1000-1499,København K,"[1, 1, 1]",41320176,1
1967,Restaurant Grillen Burgerbar Christianshavn,"Dronningensgade 42, København","(12.5912386, 55.6714367)",4.3,1033,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJo5-V1z5TUkYRbbO9g9kM9Z0,OPERATIONAL,"Dronningensgade 42, 1420 København, Denmark",35 35 35 69,2.0,https://grillenburgerbar.dk/restaurant/burger-christianshavn/,"('1130', '2100'); ('1130', '2100'); ('1130', '2100'); ('1130', '2100'); ('1130', '2100'); ('1130', '2100'); ('1130', '2100')",55.6714367,12.5912386,1000-1499,København K,,0,1
1968,Halla Halla,"Dronningensgade 42, København K","(12.5913721, 55.67150290000001)",4.8,30,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJwZrxtnpTUkYR-odVaKzcVss,OPERATIONAL,"Dronningensgade 42, 1420 København K, Denmark",28 89 68 49,,http://www.hallahalla.dk/,,55.67150290000001,12.5913721,1000-1499,København K,,0,1
1969,Curry Club,"Dronningensgade 46, København K","(12.591452, 55.6716153)",4.0,72,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJlxvi1j5TUkYR9Bw9jd6PRK4,OPERATIONAL,"Dronningensgade 46, 1420 København, Denmark",28 73 43 46,,http://www.curryclub.dk/,"('1600', '2200'); ('1600', '2200'); ('1600', '2200'); ('1600', '2200'); ('1600', '2200'); ('1600', '2200'); ('1600', '2200')",55.6716153,12.591452,1000-1499,København K,"[1, 4, 2, 1]",36784652,1
1970,Pizza Kanalen,"Dronningensgade 46, København K","(12.5916755, 55.6717319)",3.8,323,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJt7DO1j5TUkYRbZcNn5rAKd4,OPERATIONAL,"Dronningensgade 46, 1420 København, Denmark",32 13 70 00,,https://pizzeriakanalen.dk/,"('1100', '2130'); ('1100', '2130'); ('1100', '2130'); ('1100', '2130'); ('1100', '2130'); ('1100', '2130'); ('1100', '2130')",55.6717319,12.5916755,1000-1499,København K,"[1, 1, 2, 1]",38217194,1
1971,Cafe Wilder,"Wildersgade 56, København K","(12.5915373, 55.6739744)",4.4,507,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ9SAIoT5TUkYRynRaepRZLas,OPERATIONAL,"Wildersgade 56, 1408 København, Denmark",32 54 71 83,2.0,http://www.cafewilder.dk/,"('1130', '2200'); ('1130', '2300'); ('1130', '2300'); ('1130', '2300'); ('1130', '2300'); ('1130', '0000'); ('1130', '0000')",55.6739744,12.5915373,1000-1499,København K,['Elite'],35680020,1
1972,Tino's Pizzeria,"Sankt Annæ Gade 9, København","(12.5917462, 55.6738489)",4.2,189,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJV9QFpD5TUkYRWSL-7fQxt8I,OPERATIONAL,"Sankt Annæ Gade 9, 1416 København, Denmark",32 57 66 46,2.0,http://www.tinos.dk/,"('1200', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1100', '2200'); ('1200', '2200')",55.6738489,12.5917462,1000-1499,København K,"[2, 1, 1, 4]",36906103,1
1973,Rufino Osteria,"Strandgade 14, København K","(12.5889864, 55.67339320000001)",4.5,344,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJfycJij5TUkYRD1FHK7ss864,OPERATIONAL,"Strandgade 14, 1401 København, Denmark",34 12 00 48,2.0,http://www.rufino.dk/,,55.67339320000001,12.5889864,1000-1499,København K,,0,1
1974,Green Mango,"Torvegade 16, København K","(12.5892533, 55.6733107)",4.3,244,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJOfa5iz5TUkYRm2yaWEolMtk,OPERATIONAL,"Torvegade 16, 1400 København, Denmark",28 11 40 00,2.0,http://greenmango.dk/,"('1200', '2130'); ('1200', '2130'); ('1200', '2130'); ('1200', '2130'); ('1200', '2130'); ('1200', '2130'); ('1200', '2130')",55.6733107,12.5892533,1000-1499,København K,['Elite'],36944021,1
1975,Kafferiet,"Wildersgade 26, København","(12.5900223, 55.67294630000001)",4.5,217,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",ChIJSQW8kj5TUkYRc1HCqrRE6Jo,OPERATIONAL,"Wildersgade 26, 1408 København, Denmark",20 20 85 77,2.0,http://www.kafferiet.dk/,"('0900', '1800'); ('0700', '1800'); ('0700', '1800'); ('0700', '1800'); ('0700', '1800'); ('0700', '1800'); ('0900', '1800')",55.67294630000001,12.5900223,1000-1499,København K,['Elite'],36737352,1
1976,Hos Nicola,"Wildersgade 34, København K","(12.590452, 55.673353)",4.4,96,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJv4FNkT5TUkYR3zEoOyKs6bc,OPERATIONAL,"Wildersgade 34, 1408 København, Denmark",32 54 38 50,,https://hosnicolakbh.dk/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,"('1100', '2200'); ('1030', '2200'); ('1030', '2200'); ('1030', '2200'); ('1100', '2200'); ('1030', '2200'); ('1100', '2200')",55.673353,12.590452,1000-1499,København K,"[1, 1, 1, 4]",30755138,1
